Time,MMG1,MMG2,MMG3,MMG4,EMG,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
6447,710,670,810,818,741,13896,-8284,-1052,250,2230,-6892
6450,717,675,807,832,743,14488,-8316,-664,-55,2896,-7030
6453,714,688,817,816,744,14580,-8808,-860,478,3189,-6890
6456,715,693,822,794,739,14496,-7704,-224,625,3173,-6780
6459,713,702,827,806,723,14556,-7920,-828,549,3170,-6682
6462,729,708,827,805,719,14276,-8120,-812,758,2984,-6670
6465,715,714,831,810,709,14560,-8264,-1000,403,3653,-7042
6468,721,711,833,802,704,14508,-7988,-84,597,3923,-7066
6471,725,716,845,798,695,14220,-8364,-868,442,3227,-7104
6474,731,709,845,802,686,14200,-7984,-660,622,2390,-6947
6477,727,703,843,810,688,14232,-7716,-752,428,2756,-7086
6480,733,695,838,816,683,14144,-7828,-512,535,2901,-7132
6483,739,689,839,833,679,14236,-8024,-900,517,2586,-7053
6486,745,687,825,834,675,14428,-7720,-312,609,2883,-6962
6489,742,690,816,851,673,14408,-7320,-324,547,2624,-6934
6492,739,683,814,859,661,14088,-7636,-544,449,2110,-6969
6495,737,670,816,859,663,14160,-7116,-236,570,1999,-6924
6498,727,661,814,855,661,14432,-7376,4,589,2438,-6907
6501,732,656,818,850,664,14524,-7544,-188,650,2399,-6892
6504,729,650,819,855,671,14364,-7044,-192,518,2085,-6890
6507,733,654,817,870,667,14536,-6876,52,408,2004,-6824
6510,718,657,820,859,663,14408,-6516,160,233,1897,-6910
6513,706,669,815,875,668,14312,-7084,220,146,1726,-6921
6516,699,665,814,860,663,14580,-6828,56,-162,1607,-7238
6519,693,670,810,863,661,14668,-7604,300,172,3078,-7266
6522,689,663,807,874,656,14416,-7080,120,385,2077,-7007
6525,697,654,815,873,656,13700,-6264,444,247,1445,-6973
6528,702,686,816,877,656,13692,-6812,344,135,971,-7160
6531,690,679,814,870,656,15152,-6736,2136,179,1456,-7031
6534,685,684,822,872,656,13480,-6652,-896,-604,-804,-7618
6537,673,671,819,880,645,14956,-6560,1552,-173,244,-7347
6540,666,677,819,870,643,15460,-5644,1420,-282,1263,-7307
6543,664,691,826,850,645,15876,-6016,484,-238,1617,-7108
6546,666,708,826,848,639,15620,-5752,680,-114,1486,-6958
6549,670,731,828,848,645,15696,-6156,1152,106,3048,-6881
6552,684,738,827,851,647,15976,-5812,1660,-8,4146,-6658
6555,682,746,830,866,640,15176,-6340,220,-58,2968,-6380
6558,683,741,835,885,642,14956,-6444,804,13,2900,-6212
6561,674,746,834,879,648,15104,-6288,516,-51,2617,-6318
6564,671,735,842,867,647,15124,-6252,340,-77,2975,-6558
6567,662,727,844,863,650,15024,-6836,884,532,3877,-6286
6570,655,707,847,859,652,14648,-6164,124,374,3223,-6329
6573,647,686,850,852,655,14456,-6132,408,596,3103,-6167
6576,643,687,846,866,655,14640,-6316,796,696,3584,-6138
6579,634,675,858,862,656,14728,-6032,332,583,3471,-6057
6582,626,674,869,863,656,14848,-6112,580,421,3637,-6120
6585,631,669,866,863,655,14560,-6260,568,414,3270,-6005
6588,630,665,874,848,658,14572,-5848,244,451,2821,-5978
6591,655,656,867,839,657,14656,-5592,580,177,2282,-6003
6594,631,647,873,834,659,14456,-6236,-44,400,2973,-6020
6597,633,640,877,851,659,14040,-5952,-308,712,2137,-5890
6600,640,647,870,848,682,14040,-5648,576,939,1242,-5714
6603,644,655,867,867,681,14212,-5400,488,371,1368,-5847
6606,651,656,871,873,687,14168,-5904,588,452,1534,-6020
6609,662,665,878,880,688,14496,-5772,600,101,1286,-6091
6612,674,683,880,894,688,14288,-5580,632,192,1462,-6057
6615,667,688,885,883,691,14124,-5448,712,383,1538,-5931
6618,669,689,893,880,688,14228,-5460,544,416,1660,-5955
6621,660,688,897,864,686,14352,-5460,512,308,2195,-5961
6624,669,689,903,865,687,14256,-5408,792,231,2454,-5997
6627,666,695,899,869,686,14304,-5208,756,200,2747,-5900
6630,672,716,903,895,688,14288,-5136,984,118,2763,-5886
6633,685,721,903,880,685,13888,-5192,604,33,2580,-5873
6636,709,720,901,884,686,14144,-5116,888,190,2412,-5742
6639,717,719,891,886,684,14180,-4932,664,44,2664,-5688
6642,717,709,907,889,679,14184,-4912,580,107,2393,-5647
6645,713,711,895,903,690,13840,-4712,440,5,1830,-5580
6648,712,717,896,925,688,13872,-4844,628,160,1583,-5465
6651,706,719,893,929,688,13988,-4376,312,41,1456,-5429
6654,712,711,900,919,685,14332,-4280,1396,-394,1771,-5477
6657,720,699,901,912,693,14348,-4616,1084,-47,1565,-5185
6660,720,699,905,899,702,14052,-4684,788,53,1554,-5125
6663,719,699,913,873,703,14396,-4748,1216,-207,1936,-5087
6666,724,703,927,838,704,15028,-4388,1156,-224,2065,-5170
6669,730,704,939,811,709,14648,-4628,928,-183,2070,-5146
6672,730,701,951,796,707,14360,-4812,708,4,2196,-5066
6675,737,711,950,804,705,14768,-4540,872,-129,2096,-5147
6678,747,715,957,819,719,13960,-4948,1160,-176,1702,-5135
6681,752,718,961,833,725,13972,-4796,1012,-100,1298,-5031
6684,752,718,965,841,729,14492,-4800,784,-136,1353,-4951
6687,754,723,976,839,738,14700,-4688,1052,-208,1799,-4972
6690,761,727,973,837,743,14868,-4284,788,-649,1536,-5015
6693,750,720,971,830,736,14748,-4452,1268,-872,1544,-4964
6696,733,727,966,829,731,14660,-4588,860,-762,1707,-4926
6699,721,720,963,839,726,14872,-4332,1032,-818,2053,-4810
6702,720,714,955,848,733,14980,-4204,1156,-564,2251,-4786
6705,726,720,951,860,729,14344,-4316,1268,-374,2138,-4717
6708,720,720,949,863,738,13988,-5196,664,611,618,-4664
6711,741,709,949,848,738,15116,-3500,2276,-597,2064,-4735
6714,742,720,949,832,737,15088,-4956,844,228,1944,-4659
6717,737,709,951,816,734,14964,-3964,1884,-365,2681,-4682
6720,754,720,955,816,739,14576,-5408,100,1190,1316,-4620
6723,767,727,961,815,736,13400,-5084,1616,1169,104,-4511
6726,773,722,962,816,743,14640,-4932,1344,1727,-312,-4299
6729,771,733,963,816,742,14892,-4472,1676,1252,-840,-4223
6732,769,738,963,816,746,15468,-4588,1652,1200,-469,-4123
6735,762,741,963,837,743,15348,-4280,1616,215,6,-4226
6738,762,735,964,862,741,15620,-4076,1848,268,772,-4144
6741,757,731,963,901,750,15292,-4332,1344,3,499,-4004
6744,765,752,976,887,751,16036,-4172,1208,-245,893,-3859
6747,757,723,973,892,749,15800,-4448,1948,-103,1243,-3831
6750,752,741,977,886,751,15116,-3988,1224,-217,673,-3938
6753,742,736,976,879,750,14952,-4592,720,678,-585,-3657
6756,729,716,977,858,752,15924,-4184,968,175,-28,-3638
6759,722,704,987,851,752,16104,-4056,1552,557,-53,-3652
6762,720,711,991,858,762,15884,-4088,1000,336,-179,-3619
6765,722,715,1005,859,760,16192,-3876,1312,293,336,-3579
6768,735,709,994,853,762,16600,-3392,1948,594,1031,-3694
6771,742,701,993,842,763,15676,-3984,1400,857,456,-3478
6774,739,698,978,835,766,15780,-3584,1768,351,500,-3538
6777,741,700,983,846,757,16536,-3180,1804,549,904,-3573
6780,739,706,979,866,765,15832,-4200,1484,1627,186,-3480
6783,752,720,976,893,758,15724,-3188,2008,561,363,-3785
6786,759,736,966,912,764,16600,-3220,2036,636,1344,-3935
6789,761,749,960,917,762,16428,-3520,1360,1199,1115,-4025
6792,762,752,962,892,762,16276,-3836,768,1146,965,-4048
6795,758,746,973,868,772,16556,-3768,1148,1064,1069,-4166
6798,755,752,971,848,774,16504,-3728,948,789,1489,-4281
6801,759,758,976,835,780,17040,-3480,1140,612,1825,-4298
6804,763,758,976,839,775,16412,-3676,1360,761,2039,-4252
6807,768,751,976,817,771,16436,-3912,1464,381,2385,-4246
6810,771,741,979,797,775,16420,-3420,1836,28,3073,-4355
6813,779,731,967,779,778,15592,-4992,1068,1010,2243,-3955
6816,779,720,970,771,779,15812,-3704,1024,588,2171,-4065
6819,778,711,965,769,779,16000,-4352,728,1430,1626,-3817
6822,772,703,962,764,767,15688,-3764,1188,871,1108,-3812
6825,783,700,960,756,770,16192,-3760,1572,476,1508,-3866
6828,784,689,967,749,768,16256,-3804,1972,105,1849,-3831
6831,786,686,957,738,770,16644,-4276,2044,922,2475,-3754
6834,784,683,950,735,778,16700,-4140,1176,2138,1587,-3475
6837,783,687,944,726,785,16832,-3496,1720,1787,1389,-3537
6840,779,689,941,721,784,16380,-3572,2044,1347,943,-3689
6843,773,699,943,717,790,16788,-3816,2216,1447,864,-3626
6846,772,697,941,707,790,16908,-3376,1876,1443,1028,-3637
6849,775,702,930,705,787,16932,-3680,2120,1848,1453,-3538
6852,778,694,934,679,784,16592,-3820,1376,2453,1138,-3425
6855,774,704,937,684,786,16924,-3364,1540,2135,1182,-3420
6858,786,706,926,685,784,16828,-3660,2028,1920,1030,-3353
6861,777,709,919,681,787,16516,-3356,2244,1658,1005,-3385
6864,783,721,913,681,784,16632,-3400,2432,1614,1085,-3322
6867,790,725,912,673,784,16416,-3720,2624,1741,991,-3169
6870,788,733,912,670,784,16628,-3416,2736,1848,1085,-3010
6873,790,742,912,670,787,16636,-3332,2672,2136,794,-2854
6876,779,752,919,665,785,16568,-3112,2552,2222,752,-2737
6879,779,759,920,678,793,16812,-2784,2436,2131,666,-2666
6882,783,753,918,666,799,16844,-2812,2352,2068,759,-2611
6885,773,753,917,656,795,16668,-2772,1980,2142,863,-2524
6888,766,765,918,661,784,16880,-2540,2220,1882,1167,-2557
6891,763,768,918,665,790,16584,-2644,2088,2086,1092,-2487
6894,766,773,918,667,786,16600,-2576,1944,2003,1222,-2467
6897,775,767,913,681,788,16348,-2388,1668,1762,1492,-2632
6900,779,772,912,687,788,16496,-2668,2440,2055,1693,-2540
6903,784,765,912,683,784,16252,-2544,1956,1807,1574,-2561
6906,781,784,910,699,785,16180,-2560,2116,1816,1431,-2543
6909,779,751,912,715,779,15856,-2024,2004,1414,901,-2542
6912,775,767,909,724,786,16704,-1856,2576,1081,1722,-2871
6915,781,765,906,741,784,16884,-1996,2128,902,1852,-2810
6918,773,747,907,746,787,16724,-1752,2388,866,2507,-2955
6921,765,737,912,760,780,16896,-1688,1732,1013,2071,-2617
6924,755,722,915,756,782,15752,-1860,1712,1053,1333,-2550
6927,759,718,919,759,784,16656,-1568,1592,877,1606,-2729
6930,777,717,914,754,783,16600,-1504,1788,780,1970,-2807
6933,779,699,912,742,774,16616,-2140,2008,1014,2432,-2891
6936,774,708,912,752,771,16712,-1916,1724,1218,2457,-2749
6939,767,720,912,759,782,16508,-1728,1752,562,2121,-2775
6942,767,726,923,765,787,16368,-2064,2044,249,1752,-2772
6945,772,729,916,771,784,16156,-2160,1944,42,1524,-2700
6948,784,740,916,775,782,16548,-2232,2216,338,1714,-2620
6951,778,737,910,782,780,16760,-1780,1936,127,1778,-2597
6954,763,738,910,784,783,16696,-1848,2128,-361,1873,-2492
6957,754,739,907,777,781,16520,-1852,1912,-302,1720,-2375
6960,757,737,912,756,776,16792,-1728,1824,-407,1635,-2339
6963,768,728,912,738,778,16796,-1640,1636,-811,1865,-2439
6966,777,740,907,725,778,16844,-1944,1268,-640,1890,-2285
6969,779,735,902,720,779,16972,-1760,1396,-948,1682,-2329
6972,779,750,903,720,771,16888,-1852,1952,-1038,1721,-2258
6975,772,763,902,698,775,17068,-1892,1960,-1277,1652,-2174
6978,775,771,907,687,771,17036,-2060,2072,-1595,1809,-2287
6981,784,779,901,669,768,16872,-2292,2204,-1897,1682,-2305
6984,782,783,901,661,767,16984,-2356,2024,-2268,1726,-2422
6987,778,774,893,661,766,16860,-2772,1768,-1799,1630,-2231
6990,777,770,887,654,770,16856,-2608,1528,-2161,1388,-2218
6993,759,767,885,658,770,17076,-3028,1940,-2264,1638,-2201
6996,768,765,891,695,765,17072,-2980,1924,-2404,1958,-2200
6999,769,765,896,719,758,16776,-3124,2328,-2482,1986,-2262
7002,786,771,890,704,759,16404,-3300,2244,-2211,1952,-2166
7005,784,772,888,693,765,16872,-2984,2292,-2004,1992,-2113
7008,781,757,882,704,761,16760,-3052,2072,-1924,2026,-2115
7011,772,743,883,720,763,16680,-2984,1916,-1859,1905,-2112
7014,769,753,903,712,768,16744,-2844,2212,-1978,2034,-2136
7017,761,774,890,699,759,16756,-3008,2144,-1832,2088,-2092
7020,766,770,894,694,757,16452,-3016,2320,-1710,1897,-2028
7023,765,763,896,686,762,16400,-2932,2220,-1560,1702,-2025
7026,768,749,896,673,758,16848,-3084,2496,-1417,1764,-1976
7029,768,734,899,666,762,16704,-3080,2636,-1124,1840,-1881
7032,765,723,902,666,759,16476,-3044,2568,-959,1560,-1920
7035,768,719,895,671,763,16656,-2960,2896,-758,1739,-1879
7038,768,707,896,679,763,16528,-2864,2440,-649,1684,-1923
7041,766,707,896,678,766,16420,-2848,2508,-632,1505,-1875
7044,766,708,896,679,755,16724,-2940,2564,-758,1345,-1871
7047,773,718,896,678,763,16672,-3064,2432,-619,1268,-1806
7050,765,714,897,688,758,16776,-2888,2656,-586,1320,-1807
7053,767,715,899,700,761,16488,-2808,2508,-502,1246,-1786
7056,764,719,894,714,757,16640,-2736,2580,-405,1289,-1840
7059,770,718,893,714,758,16780,-2840,2544,-187,1249,-1874
7062,774,720,886,717,757,16532,-2576,2568,-115,1147,-1847
7065,779,730,881,720,759,16672,-2460,2292,3,943,-1829
7068,781,743,880,720,754,16844,-2444,2620,291,1116,-1835
7071,773,754,880,719,755,17096,-2136,2320,373,1143,-1839
7074,772,762,880,720,756,16868,-2148,2208,524,931,-1820
7077,769,766,878,709,757,16848,-2152,2412,449,784,-1879
7080,773,758,880,694,757,16768,-2324,2352,539,736,-1927
7083,771,761,875,691,755,16936,-2068,2716,539,658,-1953
7086,770,761,876,686,757,16756,-2140,2564,737,702,-1936
7089,769,768,868,675,755,16860,-2280,2676,675,750,-1941
7092,768,772,867,673,751,16740,-2344,2688,749,817,-1904
7095,768,781,872,663,752,16948,-2252,2428,638,1009,-1862
7098,775,799,873,661,753,16612,-2300,2504,494,1039,-1873
7101,783,790,874,651,768,16532,-2352,2556,456,1131,-1805
7104,778,799,875,637,767,16524,-2428,2848,602,1115,-1754
7107,761,801,880,633,765,16328,-2120,2788,559,1060,-1681
7110,766,801,880,640,763,16168,-2132,2588,629,1051,-1657
7113,761,794,885,637,759,16200,-2268,2592,724,933,-1622
7116,763,791,882,650,759,16192,-2188,2732,604,1018,-1653
7119,761,795,894,656,759,16504,-2316,2604,577,1063,-1594
7122,759,796,887,656,762,16680,-2344,2472,497,1129,-1561
7125,751,795,888,671,762,16460,-2560,2612,732,1215,-1469
7128,752,791,891,685,759,16584,-2256,2204,543,912,-1410
7131,748,788,887,687,757,16696,-2396,2416,602,971,-1395
7134,752,784,891,683,758,16508,-1996,2420,528,728,-1331
7137,754,786,880,683,753,16780,-1972,2412,546,802,-1365
7140,757,782,880,686,758,16900,-1908,2436,420,940,-1376
7143,758,769,879,690,757,16724,-2020,2460,507,955,-1349
7146,758,752,880,689,763,16788,-2256,2348,559,893,-1276
7149,761,747,872,688,763,16616,-1956,2440,383,810,-1313
7152,768,743,878,685,761,16448,-2196,2200,555,606,-1280
7155,771,735,888,672,759,16524,-2180,2252,310,598,-1347
7158,772,730,886,663,756,16460,-2004,2348,571,640,-1328
7161,769,720,882,658,755,16484,-2176,2004,450,533,-1365
7164,775,720,883,662,759,16312,-2408,2308,713,326,-1289
7167,774,718,890,667,764,16460,-2096,2536,525,356,-1265
7170,779,720,890,663,759,16484,-2120,2500,393,198,-1227
7173,774,721,903,665,760,16460,-2324,2468,251,142,-1141
7176,779,729,897,672,756,16608,-2020,2620,-21,81,-1088
7179,770,725,895,671,756,16756,-2004,2656,-69,95,-976
7182,767,720,895,679,761,16668,-1976,2596,-150,9,-890
7185,754,712,887,693,763,16764,-2028,2492,-151,80,-839
7188,759,714,912,685,757,16860,-2084,2508,-236,65,-775
7191,763,720,896,675,779,16860,-2104,2684,-422,-14,-744
7194,758,725,898,656,784,16828,-2172,2712,-639,-66,-709
7197,758,735,897,640,784,16856,-2028,2792,-663,-83,-628
7200,758,734,901,624,778,16804,-2016,2996,-746,-219,-584
7203,753,742,909,622,775,16888,-1912,3004,-722,-157,-583
7206,751,736,912,618,784,16948,-1864,2696,-598,-69,-471
7209,752,731,910,615,785,16964,-1776,2644,-578,-93,-403
7212,747,727,910,613,789,17048,-1784,2664,-645,-17,-308
7215,747,729,912,599,789,16932,-1848,2628,-654,-67,-214
7218,742,724,913,598,784,16880,-1796,2744,-748,-52,-137
7221,747,725,914,599,784,16836,-1972,2672,-820,-78,-107
7224,752,742,912,601,781,16864,-1776,2736,-815,-99,-37
7227,752,729,912,611,781,16816,-1800,2864,-856,-94,-25
7230,749,746,923,623,777,16944,-1728,2796,-886,-6,52
7233,752,740,911,625,784,16748,-1796,2664,-1029,53,12
7236,754,738,912,623,781,16800,-1992,2796,-1002,76,2
7239,761,750,907,628,778,16856,-1980,2756,-1094,64,-47
7242,760,746,911,635,778,16760,-1928,2812,-1106,49,-34
7245,752,750,910,646,773,16732,-1752,2640,-1145,71,-51
7248,753,750,910,655,771,16720,-1996,2576,-1274,73,-90
7251,757,750,909,656,770,16740,-2052,2756,-1312,73,-150
7254,754,752,912,656,777,16780,-2092,2928,-1295,158,-121
7257,754,746,907,662,780,16992,-1812,3076,-1503,204,-137
7260,752,740,909,658,780,16952,-2196,2980,-1377,252,-123
7263,753,736,912,658,777,17076,-2008,2796,-1432,313,-121
7266,753,737,912,656,771,16804,-2020,2828,-1340,137,-97
7269,752,734,912,653,771,16636,-2044,2916,-1372,55,-113
7272,752,725,912,665,769,16768,-2168,2792,-1360,104,-156
7275,749,710,911,659,778,16900,-2212,2712,-1302,332,-76
7278,743,709,900,679,778,16976,-2372,2712,-1149,521,-68
7281,752,699,906,679,771,16904,-2312,2588,-1205,384,-21
7284,752,692,901,671,773,16996,-2252,2556,-1371,221,-61
7287,770,688,904,665,767,16632,-2476,2724,-1279,143,12
7290,754,684,902,655,767,17004,-2452,2772,-1334,1,-50
7293,752,685,898,661,769,16996,-2388,2808,-1434,171,-85
7296,751,688,902,657,772,17340,-2540,2688,-1203,202,-117
7299,752,688,903,668,775,17312,-2432,2656,-1098,245,-142
7302,751,689,906,667,772,17212,-2544,2460,-943,151,-138
7305,755,699,906,659,769,16972,-2460,2596,-881,-48,-151
7308,755,695,903,653,779,17020,-2616,2324,-816,-119,-133
7311,750,706,899,647,775,17140,-2612,2396,-832,-139,-163
7314,751,715,907,646,775,17168,-2652,2684,-858,-267,-165
7317,752,719,901,636,773,17172,-2540,2696,-859,-331,-163
7320,752,720,899,630,770,17236,-2564,2576,-823,-319,-151
7323,754,736,909,640,770,17364,-2608,2536,-807,-286,-175
7326,752,748,907,624,775,17120,-2524,2696,-711,-320,-153
7329,764,747,896,624,771,17132,-2508,2652,-752,-245,-151
7332,767,752,898,630,774,17036,-2360,2504,-705,-248,-128
7335,771,759,897,624,772,17012,-2340,2556,-734,-271,-158
7338,769,753,898,614,772,16912,-2420,2500,-711,-303,-159
7341,766,752,896,611,778,16956,-2344,2648,-675,-277,-148
7344,766,754,901,604,775,16872,-2404,2820,-639,-304,-154
7347,769,754,897,606,775,17076,-2364,2840,-574,-289,-162
7350,765,765,900,605,769,16904,-2412,2944,-498,-267,-137
7353,759,765,899,606,771,17080,-2352,3056,-510,-259,-184
7356,752,763,903,611,769,17016,-2264,2732,-461,-342,-121
7359,762,752,899,615,776,17112,-2268,2744,-424,-178,-123
7362,754,748,898,624,775,17072,-2364,2852,-437,-265,-103
7365,757,742,901,619,775,17080,-2276,2800,-492,-348,-78
7368,753,726,903,618,772,16908,-2276,2776,-549,-318,-89
7371,752,723,899,621,773,16952,-2356,3028,-498,-267,-104
7374,757,717,912,624,768,16944,-2336,3088,-507,-204,-94
7377,750,715,898,633,778,16840,-2336,3176,-531,-296,-104
7380,752,721,901,642,777,17024,-2412,3116,-599,-299,-95
7383,750,727,905,656,772,17120,-2324,3180,-625,-253,-69
7386,750,720,906,653,774,17056,-2204,3040,-686,-265,-87
7389,746,722,903,657,771,17156,-2200,3048,-634,-201,-82
7392,752,722,907,656,770,17020,-2320,3004,-546,-321,-14
7395,752,720,905,655,771,17180,-2292,3052,-482,-340,-18
7398,747,725,899,655,765,17168,-2096,2832,-439,-382,24
7401,745,720,905,651,772,17356,-2136,2944,-330,-270,35
7404,749,724,908,651,774,17368,-2080,2956,-216,-164,-5
7407,750,727,906,652,750,17348,-2072,2844,-108,-116,-13
7410,748,730,902,654,770,17308,-2052,2632,-70,-144,-23
7413,753,731,900,653,767,17188,-1904,2724,-35,-104,-65
7416,753,726,896,643,767,17208,-1860,2616,-37,-77,-104
7419,762,730,896,647,765,17180,-1864,2724,-69,3,-55
7422,755,734,897,646,767,17116,-1644,2868,-68,83,-97
7425,761,743,893,656,762,17144,-1836,2592,-13,194,-91
7428,763,735,895,655,763,17052,-1680,2616,2,180,-55
7431,768,737,893,659,763,17152,-1828,2604,-32,158,-58
7434,768,735,890,663,769,16988,-1844,2508,-131,125,-82
7437,761,733,893,662,767,16940,-1640,2648,-311,103,-75
7440,754,731,892,666,768,16924,-1740,2668,-470,80,-60
7443,754,732,891,661,759,16952,-1828,2516,-543,27,-37
7446,752,733,894,662,764,16992,-1796,2568,-580,58,53
7449,748,728,893,672,763,16960,-1792,2332,-678,61,32
7452,744,735,894,671,765,16860,-1824,2176,-689,-31,48
7455,746,739,891,669,765,17004,-1796,2248,-834,29,53
7458,750,743,896,656,767,16920,-1816,2276,-946,27,47
7461,754,745,907,655,758,16920,-2000,2436,-1021,41,54
7464,752,750,905,652,768,16788,-2076,2436,-1092,53,58
7467,751,750,904,647,766,16904,-2004,2508,-1101,20,49
7470,745,752,906,658,767,16816,-2044,2400,-1114,-32,46
7473,747,748,910,646,766,17008,-1984,2364,-1088,53,52
7476,743,750,906,643,767,16864,-2104,2244,-1046,58,29
7479,749,750,902,642,764,17032,-2008,2092,-1085,86,31
7482,750,752,909,638,770,16940,-2016,2208,-1137,45,71
7485,752,751,901,637,769,17044,-2044,2356,-1117,51,82
7488,752,750,901,646,770,16872,-2028,2452,-1173,32,83
7491,751,743,897,649,768,17016,-2068,2388,-1187,20,31
7494,753,737,890,649,768,16980,-2048,2452,-1256,-10,4
7497,763,731,903,650,772,17000,-2092,2664,-1231,-28,31
7500,752,729,900,644,768,17020,-2232,2540,-1270,-3,48
7503,767,735,901,629,771,17064,-2176,2520,-1285,-17,13
7506,773,746,903,656,762,17188,-2236,2644,-1332,-42,11
7509,768,752,897,657,762,17188,-2068,2484,-1333,11,16
7512,763,754,909,658,767,17092,-2136,2524,-1266,-1,17
7515,765,758,903,658,771,17048,-2064,2432,-1208,-17,-22
7518,762,752,901,656,769,17120,-2144,2424,-1191,-23,-23
7521,761,751,901,655,769,17088,-2120,2372,-1157,-59,-23
7524,762,751,896,653,761,16940,-2236,2496,-1129,-106,-25
7527,757,741,897,649,763,16924,-2236,2820,-1094,-140,-29
7530,759,738,895,653,767,16932,-2160,2896,-1076,-185,-52
7533,757,731,898,654,768,17048,-2152,3008,-1049,-165,-56
7536,754,731,900,656,769,16972,-2172,3024,-1025,-147,-27
7539,753,731,896,655,765,16956,-2040,2940,-981,-128,-10
7542,754,731,898,657,773,16916,-2156,3028,-911,-126,5
7545,758,733,896,653,765,17004,-2148,2868,-905,-105,-8
7548,752,730,896,659,763,17016,-2024,2720,-862,-91,-39
7551,758,736,896,655,767,17036,-2044,2796,-857,-89,-2
7554,752,742,894,661,764,17060,-2084,2708,-867,-114,-24
7557,759,743,891,666,767,16972,-2092,2528,-826,-111,-29
7560,769,743,890,671,766,17072,-2220,2608,-791,-96,-21
7563,763,740,885,665,763,17008,-2076,2440,-701,-113,-30
7566,763,740,891,671,765,17076,-2216,2544,-663,-102,-11
7569,766,738,882,663,759,17168,-2096,2576,-617,-89,-18
7572,768,741,885,658,765,17188,-2160,2604,-625,-65,-13
7575,763,749,892,685,762,17216,-2028,2600,-635,-31,19
7578,762,754,894,654,768,17160,-2180,2632,-610,1,11
7581,764,757,895,662,765,17224,-2140,2696,-660,-18,47
7584,764,758,896,656,769,17352,-1988,2744,-709,14,33
7587,764,758,896,657,759,17440,-2064,2604,-739,57,61
7590,757,752,895,667,759,17304,-1952,2700,-773,125,67
7593,762,750,895,671,758,17140,-2044,2528,-753,111,37
7596,766,747,895,670,765,17072,-1992,2600,-748,124,43
7599,764,743,889,684,766,17204,-2000,2404,-715,148,25
7602,763,743,886,678,768,17184,-1996,2352,-702,158,44
7605,762,741,885,673,763,17088,-2156,2272,-678,160,37
7608,759,737,889,663,763,17044,-2088,2464,-629,150,23
7611,765,741,893,659,759,17012,-2104,2516,-626,124,48
7614,761,735,892,660,763,17028,-2052,2396,-600,135,53
7617,765,727,885,668,762,17104,-1988,2356,-579,114,72
7620,763,733,895,665,767,16976,-2092,2524,-566,98,72
7623,762,733,894,670,764,17040,-2064,2284,-552,71,84
7626,759,735,893,671,767,17028,-2128,2204,-555,87,103
7629,762,738,887,672,768,17028,-1940,2264,-523,81,112
7632,766,749,895,667,768,16972,-2116,2272,-564,20,81
7635,771,752,895,671,762,17092,-2176,2244,-525,22,105
7638,770,753,895,665,762,17088,-2096,2252,-626,-34,82
7641,770,758,897,667,768,17108,-2108,2216,-629,-36,78
7644,768,762,897,670,768,17064,-2056,2344,-711,-15,92
7647,768,758,895,673,772,16976,-2100,2424,-744,-34,35
7650,767,757,894,673,767,17044,-2088,2456,-751,-31,57
7653,765,751,893,675,769,17088,-2084,2472,-733,-20,64
7656,763,737,897,670,770,16992,-2056,2324,-735,-18,54
7659,766,733,897,665,774,17112,-2072,2268,-747,-12,26
7662,769,729,898,663,771,17104,-2048,2072,-798,1,25
7665,768,731,897,662,780,16988,-2048,2132,-852,27,44
7668,784,736,901,663,772,17076,-2120,2108,-908,12,47
7671,767,728,905,659,769,16852,-2120,2184,-1000,-21,84
7674,768,729,898,661,770,16944,-2164,2212,-1056,-38,69
7677,767,707,901,659,770,16852,-2112,2320,-1058,-73,112
7680,767,705,902,656,774,16880,-2068,2440,-1065,-80,138
7683,762,706,901,660,782,16816,-2072,2456,-1098,-190,141
7686,758,710,899,665,771,16932,-2040,2708,-1105,-179,128
7689,752,717,896,668,774,16992,-2144,2508,-1081,-47,123
7692,754,727,896,670,773,17012,-2120,2652,-1041,-97,174
7695,754,729,890,669,775,16928,-2092,2644,-1017,-186,174
7698,753,737,896,670,769,17040,-2052,2604,-1032,-272,179
7701,752,746,897,672,768,16936,-1928,2828,-1045,-180,185
7704,752,749,898,669,773,16996,-1960,2820,-985,-80,165
7707,752,751,901,668,779,17120,-1984,2788,-968,-51,178
7710,751,737,902,669,775,17064,-2048,2548,-947,-22,147
7713,754,750,897,675,777,17008,-2044,2652,-947,54,147
7716,753,742,898,675,774,16996,-2052,2544,-900,217,159
7719,753,739,896,681,771,17076,-2064,2584,-909,18,155
7722,753,736,897,670,775,17016,-2036,2640,-889,5,125
7725,753,738,899,673,783,17048,-2108,2604,-864,-26,117
7728,759,733,898,677,775,17020,-2140,2688,-813,27,109
7731,750,735,895,683,771,17168,-2068,2476,-846,79,60
7734,754,729,889,681,775,17136,-2172,2420,-838,81,40
7737,758,727,895,678,771,17092,-2160,2468,-872,50,17
7740,766,722,895,670,775,17160,-2224,2580,-873,63,19
7743,759,720,896,672,771,17196,-2172,2528,-907,97,0
7746,763,727,897,665,770,17024,-2340,2488,-927,17,-16
7749,765,729,900,662,772,17048,-2240,2624,-926,49,-76
7752,758,735,896,662,778,17096,-2280,2492,-922,9,-66
7755,762,739,899,658,772,17020,-2180,2516,-895,-53,-74
7758,753,743,898,661,779,17096,-2268,2608,-869,-61,-90
